"Country","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Russian Federation","RUS","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.100000001490116","0.310000002384186","0.370000004768372","0.389999985694885","0.400000005960464","1.23000001907349","1.1599999666214","0.870000004768372","0.920000016689301","1.3400000333786","1.29999995231628","1.14999997615814","1.29999995231628","1.27999997138977","1.22000002861023","1.38999998569489","1.49000000953674","1.3400000333786","1.26999998092651","1.23000001907349","1.16999995708466","1.27999997138977","1.33000004291534","1.28999996185303","",
"Rwanda","RWA","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0500000007450581","","","","","","0.119999997317791","","","","","","","","","","0.430000007152557","","","","",
"Samoa","WSM","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","4.76999998092651","","","","","0.889999985694885","","","","","","4.90999984741211","","4.90999984741211","","",
"San Marino","SMR","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7299995422363","15.5","15.0100002288818","14.2600002288818","13.6499996185303","","11.6599998474121","11.7299995422363","11.5200004577637","11.0600004196167","10.8299999237061","10.0600004196167","9.56999969482422","9.22999954223633","9.10999965667725","9.05000019073486","","","","","","",
"Sao Tome and Principe","STP","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.360000014305115","","","","","","","","","","","","1.5900000333786","1.5900000333786","1.55999994277954","1.07000005245209","","","","","","","","","","",
"Saudi Arabia","SAU","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.05999994277954","","","","1.88999998569489","1.99000000953674","1.85000002384186","",
"Senegal","SEN","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.319999992847443","","","","","",
"Serbia","SRB","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.96000003814697","4.23000001907349","4.5","4.17999982833862","4.46000003814697","3.72000002861023","3.80999994277954","3.91000008583069","4","3.83999991416931","3.52999997138977","3.86999988555908","",
"Seychelles","SYC","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.84999990463257","","","","4.40000009536743","",
"Sierra Leone","SLE","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","5.13000011444092","5.05000019073486","4.92999982833862","5.48000001907349","","5.23999977111816","5.8600001335144","5.90999984741211","5.78999996185303","5","5.63000011444092","5.73000001907349","5.21000003814697","6.09000015258789","5.78000020980835","5.17000007629395","5.19999980926514","5.23000001907349","5.42000007629395","","5.09000015258789","5.09999990463257","5.09999990463257","","","5.40999984741211","6.03999996185303","6.26000022888184","5.32999992370605","5.71999979019165","",
"Sint Maarten (Dutch part)","SXM","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.89999997615814","1.98000001907349","1.95000004768372","2.29999995231628","2.52999997138977","2.3199999332428","2.52999997138977","2.69000005722046","2.33999991416931","2.67000007629395","3.41000008583069","3.23000001907349","3.09999990463257","3.11999988555908","3.20000004768372","3.42000007629395","3.5699999332428","3.50999999046326","3.02999997138977","3.13000011444092","3.23000001907349","3.11999988555908","",
"Slovenia","SVN","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.07999992370605","3.41000008583069","3.63000011444092","3.45000004768372","3.11999988555908","3.53999996185303","3.67000007629395","3.6800000667572","3.74000000953674","3.54999995231628","3.20000004768372","3.46000003814697","3.26999998092651","3.57999992370605","3.30999994277954","3.17000007629395","3.34999990463257","3.75999999046326","3.58999991416931","3.41000008583069","3.25999999046326","3.48000001907349","3.54999995231628","",
"Solomon Islands","SLB","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.73999977111816","6.94000005722046","6.84999990463257","7.25","6.80999994277954","5.48999977111816","5.34000015258789","5.42999982833862","5.44999980926514","5.23000001907349","5.17999982833862","5.30000019073486","5.15999984741211","",
"South Sudan","SSD","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","3.16000008583069","3.50999999046326","3.41000008583069","3.55999994277954","3.75","3.98000001907349","4.46999979019165","4.36999988555908","4.73999977111816","4.88000011444092","5.19999980926514","5.23000001907349","5.19000005722046","6","5.63000011444092","5.40999984741211","5.17000007629395","5.32000017166138","5.3600001335144","5.09000015258789","5.3600001335144","5.42000007629395","5.69000005722046","5.59999990463257","5.5","5.15999984741211","5.19000005722046","5.09000015258789","5.05999994277954","4.96999979019165","4.96000003814697",
"Sri Lanka","LKA","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79999995231628","2.20000004768372","1.60000002384186","2","2.29999995231628","2.5","2.38000011444092","2.34999990463257","1.86000001430511","2.01999998092651","2.34999990463257","2.26999998092651","2.75999999046326","2.61999988555908","2.95000004768372","3.08999991416931","3.11999988555908","2.84999990463257","2.97000002861023","2.63000011444092","2.60999989509583","2.85999989509583","2.83999991416931","3.03999996185303","2.75999999046326","","",
"St. Kitts and Nevis","KNA","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6999998092651","8.69999980926514","7.1399998664856","6.23000001907349","6.28999996185303","5.86999988555908","5.42000007629395","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.76999998092651","2.11999988555908","2.33999991416931","0.639999985694885","","","","","","","","","","","","","","","83.870002746582","84.5800018310547","","",
"Swaziland","SWZ","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9399995803833","8.77999973297119","9.02999973297119","8.85000038146973","8.80000019073486","9.46000003814697","10.3199996948242","10.6199998855591","3.88000011444092","4.1100001335144","4.17000007629395","4.05999994277954","4.09999990463257","3.95000004768372","3.73000001907349","3.74000000953674","3.75","3.65000009536743","3.92000007629395","3.90000009536743","3.91000008583069","3.76999998092651","3.75999999046326","3.92000007629395","3.67000007629395","3.76999998092651","3.80999994277954","3.60999989509583","3.57999992370605","",
"Switzerland","CHE","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.05000019073486","6.53999996185303","6.80999994277954","6.71999979019165","7.11999988555908","8.02999973297119","8.10999965667725","7.82999992370605","8.1899995803833","8.35000038146973","6.76999998092651","6.51999998092651","6.65000009536743","6.42000007629395","6.40999984741211","6.26000022888184","6.01999998092651","6.17000007629395","5.80999994277954","6.19999980926514","5.98000001907349","6.19999980926514","6.11999988555908","5.98999977111816","5.65000009536743","5.76000022888184",
"Syrian Arab Republic","SYR","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.32999992370605","","","","","9.46000003814697","8.48999977111816","7.19000005722046","3.99000000953674","4.21999979019165","4.46000003814697","","","","","",
"Tajikistan","TJK","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.409999996423721","","","","","","","",
"Tanzania","TZA","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.949999988079071","","","","","","","","","","1.73000001907349","","1.94000005722046","2.65000009536743","","",
"Thailand","THA","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.30999994277954","1.20000004768372","1.54999995231628","1.23000001907349","2.08999991416931","2.34999990463257","1.97000002861023","1.83000004291534","2.91000008583069","2.51999998092651","2.25","2.5699999332428","2.91000008583069","3.33999991416931","2.85999989509583","3.19000005722046","3.26999998092651","3.04999995231628","3.10999989509583","3.00999999046326","2.97000002861023","2.59999990463257","2.80999994277954","2.74000000953674","2.28999996185303","2.35999989509583","2.53999996185303","2.91000008583069","","",
"Timor-Leste","TLS","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.60000002384186","","","","","","",
"Togo","TGO","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.509999990463257","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.17000007629395","3.25999999046326","3.25","3.21000003814697","3.33999991416931","3.78999996185303","4.07999992370605","3.77999997138977","3.89000010490417","4.05000019073486","4.28000020980835","4.19000005722046","4.1100001335144","4.71000003814697","5.23000001907349","4.92999982833862","4.67999982833862","4.44999980926514","4.40999984741211","","","","4.71999979019165","5.01999998092651","","","5.55000019073486","4.73000001907349","5.44999980926514","",
"Tunisia","TUN","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.3999996185303","","","","","2.74000000953674","","","","","23.3500003814697","23.6200008392334","24.4699993133545","25.1399993896484","26.8299999237061","","","24.8199996948242","24.5400009155273","25.2299995422363","25.0900001525879","25.6200008392334","5.84000015258789","6.92000007629395","24.0900001525879","","","",
"Turkey","TUR","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.05999994277954","5.09999990463257","5.1399998664856","5.28999996185303","5.55000019073486","4.96999979019165","4.67999982833862","5.13000011444092","5.67999982833862","5.73999977111816","5.90000009536743","5.67999982833862","5.32000017166138","5.15999984741211","4.98999977111816","4.63000011444092","4.53000020980835","4.42000007629395","",
"Turkmenistan","TKM","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3699998855591","9.67000007629395","8.02999973297119","5.36999988555908","4.98999977111816","3.4300000667572","","","","","","","","",
"Tuvalu","TUV","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.71000003814697","","","","","","","","","","","","","","",
"Uganda","UGA","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00999999046326","","","","1.26999998092651","","","",
"Ukraine","UKR","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2200002670288","10.8800001144409","16.0100002288818","17.5400009155273","7.80999994277954","8.94999980926514","9.63000011444092","10.289999961853","10.9300003051758","15.8800001144409","17.7199993133545","18.5799999237061","18.9300003051758","17.6499996185303","1.00999999046326","1.02999997138977","1.07000005245209","1.03999996185303","1.01999998092651","1.25","1.23000001907349","",
"United Arab Emirates","ARE","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","","","3.02999997138977","","","","","","","","",
"United Kingdom","GBR","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","3.97000002861023","4.07000017166138","4.28999996185303","4.21999979019165","4.40999984741211","4.07000017166138","4.15000009536743","4.13000011444092","3.96000003814697","3.55999994277954","3.4300000667572","3.33999991416931","3.35999989509583","3.13000011444092","3.23000001907349","3.13000011444092","3.19000005722046","3.19000005722046","3.16000008583069","3.04999995231628","3.00999999046326","3.04999995231628","2.94000005722046","2.92000007629395","2.88000011444092","2.80999994277954","2.77999997138977","2.64000010490417","2.51999998092651","2.51999998092651","2.47000002861023","2.53999996185303","2.44000005722046","",
"United States","USA","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.70000004768372","3.95000004768372","4.51000022888184","3.44000005722046","","3.94000005722046","4.80000019073486","4.80000019073486","","4.82999992370605","4.82999992370605","5.17000007629395","4.71999979019165","4.84999990463257","4.42000007629395","","",
"Uzbekistan","UZB","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.45000004768372","","","","","","","",
"Venezuela, RB","VEN","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.44999980926514","5.67000007629395","4.92999982833862","5.07000017166138","5.03999996185303","5.19999980926514","5.09999990463257","6.61999988555908","5.53000020980835","5.07999992370605","4.80000019073486","4.8899998664856","4.48999977111816","4.17000007629395","4.09000015258789","3.77999997138977","3.46000003814697","3.48000001907349","3.25999999046326","3.54999995231628","","","",
"Vietnam","VNM","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.720000028610229","0.159999996423721","0.0399999991059303","0.119999997317791","0.209999993443489","0.300000011920929","0.389999985694885","0.349999994039536","0.509999990463257","","","","","4.78999996185303","3.44000005722046","2.89000010490417","2.53999996185303","2.49000000953674","2.08999991416931","2.90000009536743","",
"Virgin Islands (U.S.)","VIR","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.36999988555908","5.25","5.76000022888184","5.51000022888184","4.57999992370605","4.73999977111816","3.71000003814697","3.55999994277954","4.15999984741211","4.32999992370605","4.59999990463257","4.05000019073486","4.25","","","6.3899998664856","6.40999984741211","6.21999979019165","","6.26000022888184","",
"Yemen, Rep.","YEM","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.16000008583069","","","","","","","","","","","","","","","","","",
"Zambia","ZMB","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75999999046326","","","","","","","","","","0.400000005960464","","","","","","","","0.310000002384186","","0.330000013113022","","","","","","",
"Zimbabwe","ZWE","Employers, total (% of total employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.340000003576279","","","0.519999980926514","","0.389999985694885","","","0.46000000834465","","","","","","","","","0.419999986886978","0.490000009536743","","0.730000019073486","","",
