"Country","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Ecuador","ECU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","4.40000009536743","5.30000019073486","","5.80000019073486","","","","","","","","","","7.23999977111816","6.98999977111816","7.8600001335144","6.05000019073486","5.80999994277954","8.89999961853027","8.32999992370605","7.13000011444092","6.84999990463257","10.3800001144409","9.17000007629395","11.4899997711182","14.4200000762939","8.97999954223633","10.710000038147","9.06999969482422","11.4399995803833","8.55000019073486","7.73999977111816","7.69000005722046","6.07000017166138","7.30999994277954","6.46999979019165","5.01999998092651","4.21000003814697","4.11999988555908","4.15000009536743","3.79999995231628","4.76999998092651","",
"Egypt, Arab Rep.","EGY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","2.40000009536743","1.79999995231628","1.5","1.71000003814697","2.29999995231628","2.5699999332428","","3.13000011444092","3.64000010490417","4.59999990463257","5.19999980926514","5.40000009536743","5.69999980926514","","","","","","","","","","","","","","","8.36999988555908","8.02999973297119","7.94999980926514","8.97999954223633","9.26000022888184","10.0100002288818","11.0100002288818","10.3000001907349","11.1999998092651","10.4899997711182","8.80000019073486","8.6899995803833","9.38000011444092","8.97999954223633","12","12.6700000762939","13.210000038147","13","12.8400001525879","",
"El Salvador","SLV","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","3.73000001907349","6.78999996185303","13.3400001525879","","","","","16.9500007629395","7.90000009536743","","9.36999988555908","8.35000038146973","9.96000003814697","7.53000020980835","7.88000011444092","9.9399995803833","7.67999982833862","7.65000009536743","7.67999982833862","7.98000001907349","7.09999990463257","6.67999982833862","6.96000003814697","6.96000003814697","5.73000001907349","6.26000022888184","6.05000019073486","7.21999979019165","6.57000017166138","6.40999984741211","5.88000011444092","7.32999992370605","7.05000019073486","6.61999988555908","6.07000017166138","5.92999982833862","","","",
"Equatorial Guinea","GNQ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","24.2000007629395","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.560000002384186","0.639999985694885","1.47000002861023","3.6800000667572","6.53999996185303","7.55999994277954","9.65999984741211","9.92000007629395","10.3699998855591","9.51000022888184","11.5699996948242","13.3599996566772","13.1300001144409","10.0299997329712","11.289999961853","10.25","8.02999973297119","5.90999984741211","4.59000015258789","5.44999980926514","13.5500001907349","16.7099990844727","12.3299999237061","10.0200004577637","8.63000011444092","7.34999990463257","6.19000005722046","",
"Ethiopia","ETH","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.71000003814697","","","","","23.1299991607666","5.38000011444092","17.0200004577637","","","20.4899997711182","19.2000007629395","18.1499996185303","17.7600002288818","4.98000001907349","17.6399993896484","","",
"Faroe Islands","FRO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.17000007629395","4","","3.84999990463257","3.70000004768372","3.46000003814697","1.79999995231628","1.73000001907349","2.35999989509583","3.94000005722046","6.3899998664856","5.28999996185303","3.02999997138977","4.03000020980835","","","",
"Fiji","FJI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","6.05999994277954","7.5","7.5","8.10000038146973","7.5","9.30000019073486","9.39999961853027","6.09999990463257","6.40000009536743","5.92999982833862","5.34999990463257","5.88000011444092","5.69999980926514","5.40000009536743","5.78000020980835","","","","","","","8.22000026702881","4.69999980926514","4.61999988555908","","8.56999969482422","8.9399995803833","8.72000026702881","8.90999984741211","9.02000045776367","9","","","","",
"Finland","FIN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","2.82999992370605","1.88999998569489","2.25999999046326","2.42000007629395","2.45000004768372","1.64999997615814","2.16000008583069","3.75","6.09000015258789","7.15000009536743","6.19999980926514","4.8600001335144","5.03999996185303","5.28000020980835","5.40000009536743","5.11999988555908","4.73000001907349","5.32000017166138","5.07000017166138","4.46999979019165","3.14000010490417","3.0699999332428","6.5","11.5900001525879","16.2000007629395","16.4300003051758","17","15.5699996948242","14.9700002670288","13.210000038147","11.6899995803833","11.1300001144409","10.289999961853","10.4200000762939","10.4700002670288","10.3599996566772","8.38000011444092","7.71999979019165","6.84999990463257","6.36999988555908","8.25","8.39000034332275","7.78000020980835","7.69000005722046","8.1899995803833","8.65999984741211","9.38000011444092","",
"France","FRA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","2.42000007629395","2.67000007629395","2.76999998092651","2.69000005722046","2.85999989509583","4.07999992370605","4.46999979019165","5.01000022888184","5.26999998092651","6.03000020980835","6.42000007629395","7.40000009536743","8.19999980926514","7.92000007629395","9.52999973297119","10.2600002288818","10.2299995422363","10.7399997711182","10.1800003051758","9.61999988555908","9.35999965667725","9.13000011444092","10.210000038147","11.3199996948242","12.5900001525879","11.8400001525879","12.3699998855591","12.5699996948242","12.0699996948242","11.9799995422363","10.2200002670288","8.60999965667725","8.69999980926514","8.3100004196167","8.90999984741211","8.48999977111816","8.44999980926514","7.65999984741211","7.05999994277954","8.73999977111816","8.86999988555908","8.8100004196167","9.39999961853027","9.90999984741211","10.3000001907349","10.3599996566772","10.0299997329712",
"French Polynesia","PYF","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.710000038147","","","","","11.7399997711182","","","","","21.7900009155273","","","","",
"Gabon","GAB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7800006866455","","","","","","","","","","","","16.9099998474121","","","","","20.3899993896484","","","","","","",
"Gambia, The","GMB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.7600002288818","","","","",
"Georgia","GEO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40000009536743","5","14.5500001907349","13.8000001907349","10.8199996948242","11.1599998474121","12.5900001525879","11.5100002288818","12.6199998855591","13.8100004196167","13.5799999237061","13.2799997329712","16.4699993133545","16.8400001525879","16.2999992370605","15.0600004196167","15.039999961853","14.5600004196167","12.3500003814697","11.960000038147","",
"Germany","DEU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","6.44999980926514","6.67000007629395","6.86999988555908","6.6100001335144","6.82000017166138","6.32000017166138","5.71000003814697","4.8899998664856","5.32000017166138","6.32000017166138","7.67999982833862","8.72999954223633","8.15999984741211","8.81999969482422","9.85999965667725","9.78999996185303","8.85999965667725","7.92000007629395","7.76999998092651","8.47999954223633","9.77999973297119","10.7299995422363","11.1700000762939","10.25","8.65999984741211","7.51999998092651","7.73999977111816","6.96999979019165","5.82000017166138","5.38000011444092","5.23000001907349","4.98000001907349","4.61999988555908","",
"Ghana","GHA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","0.5","0.600000023841858","0.899999976158142","0.800000011920929","0.800000011920929","0.899999976158142","1","1","1","0.899999976158142","1.20000004768372","1","0.699999988079071","0.699999988079071","0.400000005960464","0.400000005960464","0.5","","","","","","","","","","","","8.19999980926514","","10.3599996566772","","","","","","","","","","5.32000017166138","","","5.19999980926514","","","",
"Gibraltar","GIB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.44000005722046","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","2.40000009536743","3","2.29999995231628","2.09999990463257","2.29999995231628","2.20000004768372","2.40000009536743","3.42000007629395","3.20000004768372","7.80999994277954","8.10000038146973","7.80000019073486","7.3600001335144","7.3600001335144","7.65000009536743","7.46000003814697","7.01999998092651","7.65999984741211","7.84000015258789","8.60999965667725","8.85999965667725","9.0600004196167","9.65999984741211","9.57999992370605","10.8400001525879","11.8500003814697","11.25","10.460000038147","9.97000026702881","9.40999984741211","10.3100004196167","9.98999977111816","9.01000022888184","8.39999961853027","7.76000022888184","9.61999988555908","12.710000038147","17.8600006103516","24.4400005340576","27.4699993133545","26.4899997711182","24.8999996185303","",
"Greenland","GRL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.59999990463257","10.6000003814697","","12.9200000762939","10.0799999237061","11.5600004196167","9.02999973297119","11.0200004577637","9.52999973297119","8.81999969482422","10.3000001907349","10.4399995803833","9.25","8.39999961853027","","","","","","","","","","",
"Grenada","GRD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9099998474121","","","26.9300003051758","","16.8899993896484","","15.2399997711182","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","9.60000038146973","9","9.69999980926514","7.30999994277954","8.26000022888184","8","9.89999961853027","8.69999980926514","9.60000038146973","9.25","8.3100004196167","7.6399998664856","6.28000020980835","4.51000022888184","4.25","2.80999994277954","2.82999992370605","3.51999998092651","3.83999991416931","5.53000020980835","7.59999990463257","7.90000009536743","8.27999973297119","9.67000007629395","7.73999977111816","13.9499998092651","15.3199996948242","13","11.3900003433228","","7.69999980926514","7","7.40000009536743","8.30000019073486","","9.30000019073486","8.19999980926514","13.3000001907349","11.8599996566772","11.5299997329712","8.43000030517578","","",
"Guatemala","GTM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","2.15000009536743","2.26999998092651","","","","","3.5","","2","3.9300000667572","3.20000004768372","","","","","","","","1.89999997615814","1.41999995708466","1.29999995231628","3.13000011444092","3.40000009536743","3.13000011444092","","1.82000005245209","","","","3.74000000953674","4.13000011444092","2.86999988555908","2.99000000953674","2.91000008583069","2.42000007629395","",
"Guinea","GIN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0900001525879","","","","","","","","","","","","","","","11.8100004196167","","","","","","","","","","","","","","",
"Haiti","HTI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","12.2200002670288","12.1999998092651","","","","","23.8999996185303","","11.25","","","","","","","","","","","","","27.3999996185303","","","","16.7999992370605","","","","","14.1000003814697","","","","",
"Honduras","HND","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","8.10000038146973","","","","","","","","7.30000019073486","","","","12.1199998855591","11.3999996185303","","","4.78000020980835","4.57999992370605","3.09999990463257","","","3.24000000953674","4.36999988555908","3.3199999332428","4.01999998092651","3.61999988555908","","3.80999994277954","3.82999992370605","5.09999990463257","5.98999977111816","4","3.10999989509583","2.92000007629395","2.99000000953674","3.27999997138977","4.09999990463257","4.26999998092651","","3.91000008583069","","7.38000011444092","",
"Hong Kong SAR, China","HKG","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","9.07999992370605","5","4.30000019073486","2.70000004768372","2.08999991416931","2.40000009536743","1.52999997138977","1.85000002384186","2.10999989509583","1.91999995708466","3.1800000667572","2.8199999332428","1.73000001907349","1.36000001430511","1.07000005245209","1.25","1.79999995231628","1.96000003814697","1.96000003814697","1.89999997615814","3.22000002861023","2.82999992370605","2.22000002861023","4.57999992370605","6.19999980926514","4.92000007629395","5.09000015258789","7.28000020980835","7.8600001335144","6.73999977111816","5.57999992370605","4.76999998092651","4.01000022888184","3.55999994277954","5.26000022888184","4.30999994277954","3.42000007629395","3.28999996185303","3.38000011444092","3.27999997138977","3.29999995231628","3.34999990463257",
"Hungary","HUN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.70000004768372","8.5","9.9399995803833","12.1000003814697","10.8500003814697","10.1700000762939","10.0200004577637","8.98999977111816","8.93000030517578","6.92999982833862","6.55999994277954","5.67000007629395","5.6100001335144","5.78999996185303","5.82999992370605","7.19000005722046","7.48999977111816","7.40999984741211","7.82000017166138","10.0299997329712","11.1700000762939","11.0299997329712","11","10.1800003051758","7.73000001907349","6.80999994277954","",
"Iceland","ISL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","2.5","1.29999995231628","0.699999988079071","0.5","0.400000005960464","0.400000005960464","0.699999988079071","0.5","0.400000005960464","0.400000005960464","0.5","0.400000005960464","0.5","0.800000011920929","1","1.20000004768372","0.899999976158142","0.699999988079071","0.400000005960464","0.600000023841858","1.70000004768372","1.79999995231628","2.54999995231628","4.30000019073486","5.26000022888184","5.32999992370605","5.19999980926514","3.59999990463257","3.72000002861023","3.0699999332428","2.1800000667572","1.94000005722046","1.87000000476837","2.99000000953674","4","4.03000020980835","2.54999995231628","2.82999992370605","2.25","2.95000004768372","7.21999979019165","7.55999994277954","7.03000020980835","6","5.38000011444092","4.90000009536743","3.98000001907349","2.97000002861023",
"India","IND","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.61999988555908","2.19000005722046","2.13000011444092","2.58999991416931","3.54999995231628","","4.30999994277954","","","","","4.40000009536743","","","","","3.53999996185303","","2.52999997138977","4.5","4.90000009536743","","",
"Indonesia","IDN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","1.91999995708466","1.28999996185303","2.48000001907349","","1.6599999666214","","3.00999999046326","","","2.14000010490417","2.64000010490417","2.54999995231628","2.8199999332428","","2.50999999046326","2.58999991416931","2.74000000953674","","","","4","","5.46000003814697","6.30000019073486","6.07999992370605","8.10000038146973","9.0600004196167","9.5","9.85999965667725","11.25","10.2799997329712","9.10999965667725","8.39000034332275","7.86999988555908","7.1399998664856","6.55999994277954","6.1399998664856","6.17000007629395","5.94000005722046","6.17999982833862","",
"Iran, Islamic Rep.","IRN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1000003814697","11.25","10.6000003814697","10.4799995422363","11.9700002670288","13.5200004577637","12.3000001907349","12.210000038147","10.4399995803833","10.5699996948242","11.0600004196167","",
"Iraq","IRQ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.1000003814697","26.7999992370605","17.9699993133545","17.5","","15.3360004425049","","","8","","","","","",
"Ireland","IRL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","10.1000003814697","12.1000003814697","14.7600002288818","16.4500007629395","17.9200000762939","18.0300006866455","18.0699996948242","17.4400005340576","16.1000003814697","14.0900001525879","15.7799997329712","15.0299997329712","15.5900001525879","14.5699996948242","11.9799995422363","11.7200002670288","10.1999998092651","7.69999980926514","5.80000019073486","4.32000017166138","3.6800000667572","4.21999979019165","4.48000001907349","4.48999977111816","4.34000015258789","4.40999984741211","4.67000007629395","6.40000009536743","12.0100002288818","13.8500003814697","14.6199998855591","14.6700000762939","13.039999961853","11.2600002288818","9.39999961853027","",
"Isle of Man","IMN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","3.09999990463257","3.5","3.70000004768372","3.09999990463257","2.29999995231628","2.90000009536743","4.59999990463257","5.90000009536743","7.09999990463257","7.40000009536743","8","7.69999980926514","5.80000019073486","3.29999995231628","2","2.09999990463257","3","4.30000019073486","4.90000009536743","4.69999980926514","4.40000009536743","3.40000009536743","","","0.800000011920929","0.600000023841858","0.5","0.5","0.800000011920929","1","1.39999997615814","1.39999997615814","1.39999997615814","1.39999997615814","","","3.30999994277954","","2.59800004959106","1.98000001907349","","",
"Israel","ISR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","4.46999979019165","3.8199999332428","3.46000003814697","2.70000004768372","2.64000010490417","3.04999995231628","3.05999994277954","3.47000002861023","3.94000005722046","3.42000007629395","2.77999997138977","4.59000015258789","4.92000007629395","4.80999994277954","4.32000017166138","5.69000005722046","6.32999992370605","","","","","12.2410001754761","13.3870000839233","14.0799999237061","12.7410001754761","9.93400001525879","8.7819995880127","8.45499992370605","9.75100040435791","10.7489995956421","11.1829996109009","11.1020002365112","11.8120002746582","12.8879995346069","13.5050001144409","13.0290002822876","11.3420000076294","10.7069997787476","9.37899971008301","7.7039999961853","7.51999998092651","6.61999988555908","5.59999990463257","6.84999990463257","6.21000003814697","5.8899998664856","5.25","4.80000019073486",
"Italy","ITA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","5.44000005722046","5.44000005722046","6.3899998664856","6.36999988555908","5.38000011444092","5.90000009536743","6.6399998664856","7.11999988555908","7.23999977111816","7.6399998664856","7.53000020980835","8.38000011444092","9.02999973297119","8.56999969482422","9.40999984741211","9.40999984741211","10.5500001907349","10.7200002670288","10.9700002670288","10.9899997711182","9.78999996185303","10.1000003814697","9.32999992370605","10.2399997711182","6.69999980926514","11.6700000762939","11.8699998855591","12","12.1199998855591","11.6899995803833","10.8400001525879","9.60000038146973","9.21000003814697","8.86999988555908","7.86999988555908","7.73000001907349","6.78000020980835","6.07999992370605","6.71999979019165","7.75","8.35999965667725","8.35999965667725","10.6499996185303","12.1499996185303","12.6800003051758","11.8999996185303","",
"Jamaica","JAM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","17.5799999237061","","","23.1800003051758","22.1100006103516","20.5","19.6499996185303","21.8099994659424","24.1499996185303","23.7199993133545","27.5599994659424","35.5099983215332","25","26.7000007629395","26.3799991607666","25.5200004577637","33.3899993896484","23.3799991607666","20.9699993133545","23.0300006866455","16.7600002288818","15.7200002670288","15.7399997711182","15.3999996185303","16.3199996948242","15.3400001525879","16.2299995422363","16.0100002288818","16.3500003814697","15.5","15.7399997711182","15.539999961853","14.9300003051758","14.2200002670288","11.7399997711182","11.4399995803833","11.1899995803833","9.53999996185303","9.35000038146973","10.3299999237061","11.3620004653931","12.3660001754761","","13.9300003051758","15.25","13.7399997711182","13.5100002288818","",
"Japan","JPN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","1.6599999666214","1.45000004768372","1.27999997138977","1.26999998092651","1.14999997615814","1.19000005722046","1.33000004291534","1.25999999046326","1.16999995708466","1.12000000476837","1.13999998569489","1.23000001907349","1.39999997615814","1.27999997138977","1.37000000476837","1.87999999523163","2.00999999046326","2.01999998092651","2.24000000953674","2.08999991416931","2.01999998092651","2.21000003814697","2.35999989509583","2.65000009536743","2.72000002861023","2.61999988555908","2.76999998092651","2.83999991416931","2.50999999046326","2.25999999046326","2.09999990463257","2.08999991416931","2.16000008583069","2.50999999046326","2.89000010490417","3.15000009536743","3.34999990463257","3.39000010490417","4.1100001335144","4.67999982833862","4.73000001907349","5.03999996185303","5.36999988555908","5.25","4.71000003814697","4.42000007629395","4.13000011444092","3.84999990463257","3.98000001907349","5.07999992370605","5.07000017166138","4.55000019073486","4.34999990463257","4.03000020980835","3.57999992370605","3.32999992370605","3.13000011444092",
"Jordan","JOR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6999998092651","14.6999998092651","15.3000001907349","14.5","22.7800006866455","14.8000001907349","14","13.1000003814697","12.6999998092651","12.8999996185303","12.5","12.8999996185303","12.1999998092651","12.6000003814697","11.8999996185303","","",
"Kazakhstan","KAZ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0500000007450581","0.400000005960464","1.11000001430511","7.53999996185303","10.9799995422363","12.960000038147","3.79999995231628","3.70000004768372","13.460000038147","3.70000004768372","10.4300003051758","9.32999992370605","8.77999973297119","8.39999961853027","8.13000011444092","7.78999996185303","7.26000022888184","6.63000011444092","6.55000019073486","5.76999998092651","5.3899998664856","5.28999996185303","5.19999980926514","5.05999994277954","4.97100019454956","",
"Kenya","KEN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.10000038146973","","","","","","","","","","12.1700000762939","","","","","","","",
"Kiribati","KIR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","7.30000019073486","8.30000019073486","8","","","","","","","","","","","","","","","","","","","","","","","","","","14.6499996185303","","","","","30.5799999237061","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","4.80000019073486","","","","","","4.17999982833862","3.91000008583069","3.83999991416931","3.19000005722046","3.82999992370605","5.17999982833862","4.51000022888184","4.3600001335144","4.07000017166138","4.94999980926514","4","3.80999994277954","3.08999991416931","2.51999998092651","2.57999992370605","2.46000003814697","2.29999995231628","2.40000009536743","2.75999999046326","2.41000008583069","2.00999999046326","2.01999998092651","2.58999991416931","6.82000017166138","6.26000022888184","4.42000007629395","4","3.27999997138977","3.55999994277954","3.67000007629395","3.73000001907349","3.45000004768372","3.23000001907349","3.16000008583069","3.64000010490417","3.72000002861023","3.41000008583069","3.22000002861023","3.11999988555908","3.52999997138977","3.63000011444092","3.71000003814697",
"Kosovo","XKX","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","55","49.7000007629395","39.7000007629395","41.4000015258789","44.9000015258789","46.2999992370605","","45.4000015258789","","","30.9500007629395","","35.1500015258789","32.7900009155273","",
"Kuwait","KWT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","1.01999998092651","","","","","1.9099999666214","","","","","","","2.13000011444092","0.730000019073486","0.709999978542328","0.699999988079071","0.709999978542328","0.769999980926514","0.779999971389771","1.13999998569489","1.29999995231628","1.39999997615814","1.5","1.29999995231628","","1.75","1.63999998569489","1.82000005245209","3.59999990463257","","","","","",
"Kyrgyz Republic","KGZ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5","7.80000019073486","12.5500001907349","9.90999984741211","8.52999973297119","8.10999965667725","8.27000045776367","8.14999961853027","8.22000026702881","8.40999984741211","8.64000034332275","8.52999973297119","8.43000030517578","8.32999992370605","8.05000019073486","7.55999994277954","",
"Lao PDR","LAO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.35000002384186","","","","","","","","","","","",
"Latvia","LVA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.29999995231628","5.80000019073486","6.5","6.59999990463257","7.19999980926514","7","14.460000038147","13.789999961853","14.210000038147","13.8199996948242","13.8299999237061","12.0600004196167","11.710000038147","10.0299997329712","7.03000020980835","6.05000019073486","7.73999977111816","17.5100002288818","19.4799995422363","16.2099990844727","15.0500001907349","11.8699998855591","10.8500003814697","9.86999988555908","",
"Lebanon","LBN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.61999988555908","","","","","","","7.84999990463257","","","8.97999954223633","","6.35500001907349","","","","","","","",
"Lesotho","LSO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.2999992370605","","27.2700004577637","","","","","","","","","35.4599990844727","","","","","24.5799999237061","","","",
"Liberia","LBR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","12.8000001907349","14.3000001907349","15.1999998092651","15.8999996185303","","","","","","","","","","","","","","","","","","","","","","","","","","","3.71000003814697","","","","","","",
"Libya","LBY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0300006866455","","","","",
"Liechtenstein","LIE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.150000005960464","0.519999980926514","0.759999990463257","1.36000001430511","1.01999998092651","0.899999976158142","1.60000002384186","1.3400000333786","1.77999997138977","1.77999997138977","1.26999998092651","1.12000000476837","1.45000004768372","2.10999989509583","2.40000009536743","2.66000008583069","2.46000003814697","2.00999999046326","","2.79999995231628","2.59999990463257","2.40000009536743","2.5","2.59999990463257","","","",
